ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT,AGE_CAR,PREDICTED_BUY
22140Q66OQ,43,0,1155678,2017-06-07,415.0864921193174,1
90090U85AM,39,0,1398027,2018-10-01,415.0864921193174,1
35962U28WO,59,1,1191755,2019-01-28,415.0864921193174,1
00003N54DJ,26,1,1298567,2018-09-08,415.0864921193174,1
71449X59WS,65,0,734816,2018-11-04,415.0864921193174,1
41445P04QE,65,0,1550477,2018-08-17,415.0864921193174,1
67022N97JC,43,0,988957,2019-01-01,415.0864921193174,1
38072M51ZW,31,1,799801,2017-04-13,415.0864921193174,1
09640E20WY,33,0,774462,2019-05-28,415.0864921193174,1
44729Z52XL,42,0,1321986,2019-01-16,415.0864921193174,1
93950Z90HX,35,0,1153709,2019-04-27,415.0864921193174,1
68639I14LI,37,1,1732769,2017-06-06,415.0864921193174,1
65383R30LN,43,1,1877692,2018-07-26,415.0864921193174,1
48057O84BR,27,1,840431,2019-02-23,415.0864921193174,1
16117N52VY,63,1,1288008,2018-03-29,415.0864921193174,1
42710D47LF,55,0,1201434,2018-02-21,415.0864921193174,1
56258B78SU,26,0,831568,2018-01-31,415.0864921193174,1
94263T00TV,26,0,1026078,2019-03-04,415.0864921193174,1
41867N08JM,30,0,983370,2017-07-07,415.0864921193174,1
04377Q58SI,37,1,1993253,2018-03-08,415.0864921193174,1
19217E58FN,65,1,774290,2017-04-10,415.0864921193174,1
98830T56WL,38,1,1248365,2018-05-26,415.0864921193174,1
89973J90RW,34,0,935467,2018-06-13,415.0864921193174,1
27654K53EW,28,1,636460,2018-11-25,415.0864921193174,1
11259V48DW,53,1,1215214,2017-08-05,415.0864921193174,1
03783R30YX,57,1,1123257,2017-12-01,415.0864921193174,1
45061I52XL,39,0,1565100,2018-07-25,415.0864921193174,1
56933N33MH,38,1,1862259,2018-05-13,415.0864921193174,1
93261N57PY,40,0,858916,2018-08-07,415.0864921193174,1
96044L40PI,37,1,1880819,2018-07-20,415.0864921193174,1
33901L87HK,56,1,1452601,2018-12-23,415.0864921193174,1
20141Y61NV,57,0,1013389,2016-11-07,415.0864921193174,1
98154E18SU,45,0,1410672,2018-07-30,415.0864921193174,1
14897S74SI,30,1,1477621,2018-04-03,415.0864921193174,1
49040D86QI,40,1,1575301,2019-04-08,415.0864921193174,1
34264C33GZ,63,0,948201,2019-04-07,415.0864921193174,1
23102V03RG,49,1,1423960,2017-02-19,415.0864921193174,1
67299R74NR,29,1,1240615,2018-11-08,415.0864921193174,1
79817I81LJ,60,1,1955406,2017-11-12,415.0864921193174,1
02962R85PN,42,1,1335345,2019-05-31,415.0864921193174,1
10043L30BO,36,0,847696,2018-02-16,415.0864921193174,1
19605G17JM,39,0,1333655,2019-03-11,415.0864921193174,1
99291C79CG,26,1,1307080,2017-04-21,415.0864921193174,1
62212S93IA,26,0,503442,2018-04-05,415.0864921193174,1
70807H30IP,53,0,1335480,2018-09-28,415.0864921193174,1
06693V32CK,28,0,769976,2018-05-19,415.0864921193174,1
47834S81RY,54,0,665915,2018-08-17,415.0864921193174,1
81075A92YO,52,1,1671827,2017-04-19,415.0864921193174,1
01151C56JP,29,1,1392299,2018-09-06,415.0864921193174,1
00518Z63XE,46,1,1070574,2018-08-20,415.0864921193174,1
63959E68GK,50,1,1569995,2017-11-14,415.0864921193174,1
01737T91DI,35,0,535957,2018-12-08,415.0864921193174,1
73858J85NJ,49,1,1395628,2018-04-25,415.0864921193174,1
98259H11UH,31,1,1204788,2018-02-21,415.0864921193174,1
03372U11VD,37,0,1248819,2017-06-07,415.0864921193174,1
57955O37RG,39,1,833289,2019-03-09,415.0864921193174,1
95058W52SH,58,1,889800,2019-05-22,415.0864921193174,1
58065M27AM,49,1,1131450,2019-03-11,415.0864921193174,1
07200P37LO,46,1,1608673,2017-09-15,415.0864921193174,1
10418V88XV,31,1,907546,2017-11-05,415.0864921193174,1
82549O79ZA,62,1,881081,2019-06-24,415.0864921193174,1
83796D83FY,58,1,1057337,2019-06-06,415.0864921193174,1
98958A73KG,54,1,1249888,2018-07-10,415.0864921193174,1
47587X90DW,39,1,1890773,2017-01-18,415.0864921193174,1
85651X31YW,49,0,1479284,2018-12-10,415.0864921193174,1
81848A14NV,30,1,714546,2019-01-18,415.0864921193174,1
09558J50TU,45,1,1010800,2019-02-15,415.0864921193174,1
55135F31DR,44,0,1294126,2017-10-10,415.0864921193174,1
46106R79WF,41,0,1196990,2019-05-19,415.0864921193174,1
04967X64DC,64,1,1714456,2017-02-26,415.0864921193174,1
58838D25YQ,43,0,1259797,2016-11-06,415.0864921193174,1
02153V81VM,26,0,896964,2019-03-26,415.0864921193174,1
30164G89RB,42,0,1150322,2017-05-21,415.0864921193174,1
87875W25SK,30,0,938764,2016-10-15,415.0864921193174,1
66672L74NF,25,0,1185131,2017-03-03,415.0864921193174,1
36132O99MA,46,0,1339158,2018-08-20,415.0864921193174,1
01276Z14OT,48,1,1421563,2018-09-04,415.0864921193174,1
01747O44AT,25,0,668827,2018-10-28,415.0864921193174,1
68548P62YW,50,0,1134763,2018-06-26,415.0864921193174,1
84183T86CL,47,0,1507674,2019-02-28,415.0864921193174,1
96107T79FI,27,1,798942,2018-02-11,415.0864921193174,1
30596W84VJ,31,1,869647,2019-06-11,415.0864921193174,1
62341F52LQ,27,1,1218555,2018-04-12,415.0864921193174,1
04942L31VA,64,0,1453644,2018-10-16,415.0864921193174,1
51836F13GB,28,1,750438,2018-10-23,415.0864921193174,1
39387L49LV,42,1,1326829,2018-06-30,415.0864921193174,1
62994F69JZ,41,1,1960592,2018-05-27,415.0864921193174,1
35530U51HT,29,0,865350,2019-06-10,415.0864921193174,1
80941S99WG,64,0,1243294,2018-11-30,415.0864921193174,1
89888F00TO,33,1,1184593,2018-04-16,415.0864921193174,1
63139K56FT,48,1,1013842,2018-02-08,415.0864921193174,1
87016I53VC,38,0,1064540,2018-04-06,415.0864921193174,1
51249F35PX,53,1,1598811,2018-10-02,415.0864921193174,1
13609X44GB,44,1,1422046,2018-05-04,415.0864921193174,1
85796O35ZU,27,0,1170172,2018-10-07,415.0864921193174,1
73788M19RH,33,0,1089624,2019-03-25,415.0864921193174,1
13509T96DZ,50,0,1257766,2018-03-09,415.0864921193174,1
25150J39SG,59,0,1223639,2018-04-10,415.0864921193174,1
31788W64FO,52,1,969831,2018-06-23,415.0864921193174,1
49068P04MO,57,1,917412,2018-08-10,415.0864921193174,1
67496T96UB,31,0,650651,2018-05-01,415.0864921193174,1
87602A14VG,60,0,1638988,2017-10-14,415.0864921193174,1
89757O72EQ,61,0,1338183,2018-05-23,415.0864921193174,1
32666H17OJ,30,0,821017,2016-12-02,415.0864921193174,1
86552M25XQ,36,1,1898681,2019-03-09,415.0864921193174,1
62509I52LL,49,0,1594723,2016-12-09,415.0864921193174,1
56566D94KR,33,1,675501,2018-05-06,415.0864921193174,1
87906V23TJ,41,1,1076274,2018-11-15,415.0864921193174,1
66354A25KR,56,0,974381,2018-12-07,415.0864921193174,1
86826T85ZY,43,0,1058982,2018-07-07,415.0864921193174,1
44754O60ED,56,1,1634008,2018-05-02,415.0864921193174,1
98729J27VL,39,1,1288117,2018-12-20,415.0864921193174,1
17647B55GZ,58,1,1687453,2018-04-29,415.0864921193174,1
38990C51NE,48,1,1785343,2019-02-23,415.0864921193174,1
26973L59TJ,32,1,999348,2018-10-15,415.0864921193174,1
37138J79AO,35,0,514380,2018-02-22,415.0864921193174,1
01940X76OP,29,0,882966,2019-02-07,415.0864921193174,1
71172E43LL,52,1,1910677,2018-06-18,415.0864921193174,1
81785D97GS,44,1,1520849,2017-11-02,415.0864921193174,1
18309T09DV,52,1,1592978,2018-04-26,415.0864921193174,1
26884V50ZH,64,0,614085,2018-07-17,415.0864921193174,1
96504O09AH,30,0,1160992,2017-11-25,415.0864921193174,1
09303H94WD,57,1,1149286,2019-06-10,415.0864921193174,1
10505T90FW,44,0,963178,2019-01-04,415.0864921193174,1
53989G02TV,33,0,869741,2018-05-30,415.0864921193174,1
84103Y94MD,32,1,1379456,2018-10-05,415.0864921193174,1
68888X37PK,53,1,740047,2016-10-08,415.0864921193174,1
22445K50JB,56,0,580157,2018-09-09,415.0864921193174,1
66314N04NK,54,1,1784326,2018-02-12,415.0864921193174,1
92213N26QB,26,1,1074361,2018-05-11,415.0864921193174,1
24496J62YH,63,1,1750606,2018-06-25,415.0864921193174,1
74598W44BA,55,1,1391256,2018-11-17,415.0864921193174,1
54285O17VR,36,0,1306396,2017-11-14,415.0864921193174,1
91758G44FS,56,0,1886343,2018-03-04,415.0864921193174,1
33037U16DA,44,0,1168791,2018-05-28,415.0864921193174,1
24926Y64HW,59,1,1344229,2017-06-29,415.0864921193174,1
94724L87GV,41,1,1389112,2017-04-19,415.0864921193174,1
83290I82NV,54,1,1642910,2018-09-23,415.0864921193174,1
63737A63TS,45,1,1641277,2018-04-15,415.0864921193174,1
25438M91VR,49,0,902113,2017-06-23,415.0864921193174,1
50910Z71PV,35,1,1376699,2019-03-15,415.0864921193174,1
37560Q27OM,41,1,1880736,2018-09-28,415.0864921193174,1
88523P60RK,32,1,1027209,2019-02-16,415.0864921193174,1
92962M33WO,25,0,519764,2018-02-27,415.0864921193174,1
96748J51AV,43,0,1498403,2019-01-24,415.0864921193174,1
54233Z28ZR,51,0,336103,2017-08-24,415.0864921193174,1
33503P83HR,47,0,1305184,2017-09-29,415.0864921193174,1
91578L71PW,27,0,553925,2019-01-24,415.0864921193174,1
58567I49EV,61,0,594461,2018-03-31,415.0864921193174,1
18868D33GM,57,0,1759569,2018-03-12,415.0864921193174,1
79441Z81KK,28,1,1046121,2018-10-27,415.0864921193174,1
46015J70SJ,37,0,833700,2019-03-24,415.0864921193174,1
32009X19YQ,54,1,1176896,2019-03-22,415.0864921193174,1
92612I15BU,56,1,1042189,2016-12-27,415.0864921193174,1
42356L05QZ,58,0,560330,2018-11-28,415.0864921193174,1
66525Q54WI,55,0,314993,2018-03-05,415.0864921193174,1
17355S40LP,43,0,1158034,2018-03-18,415.0864921193174,1
65088U81JY,42,0,1047139,2019-06-26,415.0864921193174,1
94280E18US,56,1,688178,2018-04-05,415.0864921193174,1
34405Z20CD,34,0,754234,2018-05-12,415.0864921193174,1
54068E42XD,39,1,1087111,2018-06-04,415.0864921193174,1
77124F40ZC,25,1,1274097,2018-05-10,415.0864921193174,1
12574N17TX,60,1,1380888,2018-05-27,415.0864921193174,1
56559W43PV,34,1,1171300,2018-10-01,415.0864921193174,1
77354L48RY,61,1,1353889,2017-12-15,415.0864921193174,1
92176B33KH,34,0,1193665,2018-04-22,415.0864921193174,1
06001B14AV,41,0,1428562,2018-06-26,415.0864921193174,1
24402E84XB,56,0,1197747,2018-04-26,415.0864921193174,1
84844R68UC,28,0,900359,2018-05-22,415.0864921193174,1
32641I87MW,49,0,930379,2017-12-05,415.0864921193174,1
52188S20KA,32,1,1390933,2018-02-20,415.0864921193174,1
03240K83ER,25,0,560208,2018-05-26,415.0864921193174,1
82829L25VV,34,1,1230919,2018-11-06,415.0864921193174,1
72685L56BD,52,1,676539,2017-03-05,415.0864921193174,1
74262B43KV,62,0,1674135,2018-12-29,415.0864921193174,1
24105D29ES,39,0,891682,2018-11-30,415.0864921193174,1
40794I91XK,30,1,1209078,2019-06-15,415.0864921193174,1
27685S33AX,26,0,1047985,2018-07-04,415.0864921193174,1
94629P81OJ,27,0,711318,2019-03-02,415.0864921193174,1
75443D14FK,53,1,735497,2018-11-26,415.0864921193174,1
81776R20NE,46,1,1383880,2017-12-06,415.0864921193174,1
41642X72HQ,32,0,1162391,2017-07-13,415.0864921193174,1
11591U56ZC,51,1,781060,2018-10-23,415.0864921193174,1
96785G75QL,44,0,1301556,2019-03-01,415.0864921193174,1
08359R34PF,25,1,1424395,2018-10-06,415.0864921193174,1
97273M88DL,25,1,1259905,2018-12-24,415.0864921193174,1
03102H03LJ,33,1,1025195,2018-12-07,415.0864921193174,1
05908Q67OF,51,0,1245420,2019-04-30,415.0864921193174,1
90955P49GV,51,0,837554,2018-03-02,415.0864921193174,1
83458F52YT,52,0,1794857,2018-05-17,415.0864921193174,1
35787I66XN,39,0,1515265,2018-09-12,415.0864921193174,1
50806R76QC,63,1,742842,2019-04-13,415.0864921193174,1
27055K38PI,64,1,654691,2018-02-12,415.0864921193174,1
90981Z07JS,28,0,969739,2019-05-28,415.0864921193174,1
82868L75ZD,61,0,1184933,2019-04-23,415.0864921193174,1
73583E61IF,49,1,951191,2019-06-16,415.0864921193174,1
30135W72FQ,62,1,735155,2018-03-15,415.0864921193174,1
83266A58JE,64,1,1792430,2018-10-03,415.0864921193174,1
38968D85WV,36,1,1273449,2019-05-20,415.0864921193174,1
66181Z73XG,27,1,1036205,2018-02-04,415.0864921193174,1
83367Y81DZ,33,1,1463013,2019-02-10,415.0864921193174,1
63459G33VZ,50,0,908871,2018-08-08,415.0864921193174,1
70344P81AJ,40,1,1003569,2018-03-28,415.0864921193174,1
45330O06WX,30,0,1151970,2018-04-15,415.0864921193174,1
19294B25JL,56,1,1484289,2019-04-27,415.0864921193174,1
02118J02CV,57,0,1154723,2017-09-04,415.0864921193174,1
70591Q43FF,53,1,970607,2019-02-24,415.0864921193174,1
23697H33HY,63,0,1765367,2017-09-08,415.0864921193174,1
25813I42MZ,51,1,1067263,2019-01-19,415.0864921193174,1
64726W53XM,63,0,366608,2019-06-07,415.0864921193174,1
49400F00BN,26,1,721172,2019-01-15,415.0864921193174,1
14150W49ZU,31,0,776031,2017-05-18,415.0864921193174,1
40460L52JN,33,1,870879,2018-03-12,415.0864921193174,1
18384J93WE,58,1,458394,2018-12-28,415.0864921193174,1
40742H13KN,46,0,1371259,2018-03-15,415.0864921193174,1
90649J26VJ,44,0,956589,2017-08-27,415.0864921193174,1
36378I74TZ,31,1,1318592,2018-08-09,415.0864921193174,1
44732T37ON,45,1,1767953,2018-10-05,415.0864921193174,1
94252T27UU,58,1,1516476,2018-08-12,415.0864921193174,1
65849N45HP,40,0,1408471,2019-01-09,415.0864921193174,1
75204U00SO,54,0,1708917,2017-03-12,415.0864921193174,1
93758X58DD,65,1,1416583,2018-06-10,415.0864921193174,1
82388Z42SG,46,1,1116596,2018-05-09,415.0864921193174,1
25441Z10HQ,34,1,1370452,2018-05-02,415.0864921193174,1
15352F32QE,48,1,1590560,2019-06-29,415.0864921193174,1
03404C37XE,31,0,868204,2018-09-22,415.0864921193174,1
07115W97HF,32,0,1070443,2018-10-14,415.0864921193174,1
16103T99QA,40,1,1881775,2017-07-21,415.0864921193174,1
69792O07VP,45,0,1289564,2019-05-15,415.0864921193174,1
08282O53DZ,35,1,1017948,2016-09-19,415.0864921193174,1
77409O29AY,32,1,822052,2018-03-16,415.0864921193174,1
53667K39GH,53,0,586829,2018-05-22,415.0864921193174,1
28610R36RO,37,0,1030795,2016-09-14,415.0864921193174,1
41878X54YL,46,0,1291522,2018-06-18,415.0864921193174,1
95533K89NA,56,0,380469,2018-10-17,415.0864921193174,1
28554G80JF,63,1,970269,2017-09-18,415.0864921193174,1
17636M93RM,28,1,658476,2018-04-20,415.0864921193174,1
57768M36PX,30,0,803615,2019-06-04,415.0864921193174,1
37137X93IS,50,0,1318157,2019-05-01,415.0864921193174,1
41146Z33OA,48,0,1082965,2019-01-15,415.0864921193174,1
62853Q73JK,44,1,937289,2018-11-25,415.0864921193174,1
43634Z57LT,51,1,1674485,2018-04-28,415.0864921193174,1
30863W81PX,46,1,1474906,2018-10-18,415.0864921193174,1
89566M96FH,25,1,938023,2019-05-24,415.0864921193174,1
01251Z65UP,42,1,1232147,2018-05-12,415.0864921193174,1
69714A51KH,26,1,1279241,2019-01-09,415.0864921193174,1
22651W81MO,65,1,1943071,2018-12-17,415.0864921193174,1
49668R72SB,28,0,828539,2019-06-07,415.0864921193174,1
03897J56CB,44,0,1539778,2017-03-30,415.0864921193174,1
78427U95DE,53,0,1568225,2018-10-20,415.0864921193174,1
21476I74OX,48,1,1387597,2018-06-13,415.0864921193174,1
03878H44JX,52,0,731299,2019-04-21,415.0864921193174,1
27733F99UN,45,1,1404927,2019-04-10,415.0864921193174,1
53870L83OW,31,1,950630,2018-07-11,415.0864921193174,1
86638Z98PE,26,1,759069,2016-10-28,415.0864921193174,1
75111M64ZU,41,1,1994607,2017-12-17,415.0864921193174,1
28306Q46NP,26,0,699161,2018-09-27,415.0864921193174,1
88946L79VX,36,0,1510294,2018-09-25,415.0864921193174,1
79881N68VC,56,1,1110573,2018-08-18,415.0864921193174,1
42317L02GU,32,0,564386,2018-08-23,415.0864921193174,1
94937N24NW,52,0,1689308,2018-10-25,415.0864921193174,1
28899B26NH,35,0,848731,2019-05-12,415.0864921193174,1
42484L84FA,30,1,817968,2018-11-24,415.0864921193174,1
07792W14BN,27,1,994176,2018-07-04,415.0864921193174,1
63652B42MQ,51,0,819476,2019-03-12,415.0864921193174,1
64998C67KD,65,0,1417767,2018-02-28,415.0864921193174,1
60156Z27UE,49,1,1853697,2018-03-06,415.0864921193174,1
35740C82TP,37,1,1415062,2018-09-11,415.0864921193174,1
58137B68HU,59,1,896524,2018-03-12,415.0864921193174,1
45647M07SR,44,0,1394018,2018-09-08,415.0864921193174,1
00960X01KE,43,1,1710381,2018-06-22,415.0864921193174,1
19755O26ND,31,0,1145655,2019-01-26,415.0864921193174,1
35355N32AD,55,1,1473278,2018-07-07,415.0864921193174,1
89734J27OY,35,0,520097,2017-07-31,415.0864921193174,1
06084W63TG,55,0,1072670,2017-11-05,415.0864921193174,1
67174O62DG,50,1,1098896,2017-09-18,415.0864921193174,1
39291B23PK,55,1,744324,2019-05-17,415.0864921193174,1
05744T68QS,65,1,937762,2018-03-04,415.0864921193174,1
72619G41RC,46,1,1743313,2018-09-30,415.0864921193174,1
82653D96KW,30,0,1060778,2018-06-30,415.0864921193174,1
72249H86VO,25,0,1119841,2018-07-26,415.0864921193174,1
30388A23VS,32,0,679518,2019-01-20,415.0864921193174,1
99140E85VY,62,1,1178163,2018-04-12,415.0864921193174,1
80642A57QI,37,0,1561638,2019-06-21,415.0864921193174,1
22793H16FO,41,0,1502092,2019-01-29,415.0864921193174,1
01597V89DP,63,0,926076,2018-07-13,415.0864921193174,1
80015Y97QP,56,1,1718900,2017-09-05,415.0864921193174,1
95403V04BU,43,0,897587,2018-11-06,415.0864921193174,1
02271K73TG,39,1,1415931,2019-06-21,415.0864921193174,1
19977T06CJ,63,1,443194,2018-03-15,415.0864921193174,1
63170I68VU,64,1,1682488,2018-03-21,415.0864921193174,1
53890O46IW,47,0,801577,2016-11-29,415.0864921193174,1
94024M69EK,48,0,1080532,2019-04-02,415.0864921193174,1
96269Z86VE,34,0,1058798,2018-03-06,415.0864921193174,1
07184E00QL,55,0,1738926,2019-04-04,415.0864921193174,1
90779T02FP,40,0,1004304,2019-06-08,415.0864921193174,1
50897X42HT,59,0,712620,2019-02-23,415.0864921193174,1
08975X69GK,61,1,808762,2019-06-03,415.0864921193174,1
26713Q03TK,47,1,852487,2019-01-24,415.0864921193174,1
81248Y90MM,28,1,1418123,2018-07-18,415.0864921193174,1
24302E53CJ,47,1,1247326,2019-03-10,415.0864921193174,1
08565T69GL,37,0,1067221,2018-09-14,415.0864921193174,1
89371P61QD,47,0,922941,2019-01-13,415.0864921193174,1
82067A76VH,51,1,1883666,2018-10-24,415.0864921193174,1
87965L98DD,62,1,609146,2018-11-28,415.0864921193174,1
93173X07GA,54,0,1052092,2018-06-18,415.0864921193174,1
27388F91II,44,0,1096887,2019-06-30,415.0864921193174,1
85601E26SW,62,1,1968165,2018-08-30,415.0864921193174,1
94458C27LI,56,0,319654,2018-03-16,415.0864921193174,1
09171F47LN,26,0,1054048,2018-11-27,415.0864921193174,1
68524B64XZ,34,1,857912,2017-07-31,415.0864921193174,1
91259E66BW,48,1,926527,2017-12-26,415.0864921193174,1
24255A75VB,38,0,1271850,2018-06-15,415.0864921193174,1
07974C15KN,52,0,504780,2017-03-25,415.0864921193174,1
98664J78RN,28,1,1181238,2019-03-16,415.0864921193174,1
21868U33HL,49,0,1010075,2019-01-14,415.0864921193174,1
07754X01HO,29,0,848995,2018-08-16,415.0864921193174,1
31482F08HM,57,0,1017471,2017-12-02,415.0864921193174,1
34156E87KR,32,1,780913,2018-06-25,415.0864921193174,1
58176R68HE,41,1,1681136,2018-12-07,415.0864921193174,1
95462E83RB,64,0,1757070,2017-08-07,415.0864921193174,1
13408N79OA,37,1,1606630,2018-11-02,415.0864921193174,1
82532E31KZ,33,1,617562,2018-10-29,415.0864921193174,1
76695G85GP,56,1,603992,2018-08-13,415.0864921193174,1
58706C79KR,43,1,1751570,2018-09-04,415.0864921193174,1
49581V02EY,53,0,452064,2018-09-22,415.0864921193174,1
57737M64IK,27,1,1383185,2018-04-26,415.0864921193174,1
89619Z11TJ,28,0,1175402,2018-03-03,415.0864921193174,1
51752O47ZM,45,0,1144635,2018-11-21,415.0864921193174,1
22441Z40MU,64,1,1300018,2019-03-02,415.0864921193174,1
11263B46UO,58,0,729966,2018-11-15,415.0864921193174,1
23524C47VN,46,1,1456827,2019-02-13,415.0864921193174,1
33275S37KV,51,1,778998,2017-02-05,415.0864921193174,1
54450M71MH,37,1,1178867,2018-06-02,415.0864921193174,1
06311H75DU,47,0,1570982,2017-12-30,415.0864921193174,1
39171T37GE,30,0,605437,2019-02-03,415.0864921193174,1
29137R05LG,36,0,1452404,2019-03-18,415.0864921193174,1
89074Q28GD,42,0,852561,2018-11-29,415.0864921193174,1
09727U14PH,50,0,1544765,2017-01-16,415.0864921193174,1
18808S62FA,49,1,1838095,2017-05-05,415.0864921193174,1
69097N00YG,63,1,1971597,2018-07-30,415.0864921193174,1
30963O26UM,49,0,976008,2018-08-21,415.0864921193174,1
16858Y17LA,39,0,1202667,2018-09-15,415.0864921193174,1
63541V28OS,57,0,780041,2018-03-12,415.0864921193174,1
39709B50LH,26,0,642153,2017-03-06,415.0864921193174,1
35332E46XA,56,0,1941320,2017-09-22,415.0864921193174,1
20206O81ZQ,57,0,1476777,2019-05-01,415.0864921193174,1
42728F29IZ,60,1,1040920,2019-03-08,415.0864921193174,1
77307G56EQ,55,0,1256779,2018-10-21,415.0864921193174,1
57036F28EU,48,0,964383,2019-05-31,415.0864921193174,1
04988Y47NU,41,1,1298939,2018-03-25,415.0864921193174,1
59377M68IR,27,1,1066672,2019-01-14,415.0864921193174,1
77625R61RN,59,0,1779574,2018-11-08,415.0864921193174,1
60489H74IJ,54,1,450808,2018-11-17,415.0864921193174,1
11391E86KU,41,1,1516675,2018-11-24,415.0864921193174,1
43614E95WX,62,1,1090543,2018-10-11,415.0864921193174,1
69288T49SN,63,1,774787,2019-06-23,415.0864921193174,1
96567S96CF,51,0,1622292,2018-05-16,415.0864921193174,1
91449M03EP,33,1,612051,2017-08-03,415.0864921193174,1
49277W79HL,31,1,1151579,2019-06-09,415.0864921193174,1
45174O99UQ,42,1,1099871,2018-04-20,415.0864921193174,1
02576W22WD,44,1,1356685,2018-11-13,415.0864921193174,1
93181K92IL,37,1,1100480,2018-04-25,415.0864921193174,1
70796D91HJ,37,1,1473381,2019-04-22,415.0864921193174,1
82491B90RK,52,0,675727,2018-06-21,415.0864921193174,1
19174R99YF,40,0,1547095,2016-10-13,415.0864921193174,1
38595H73SC,42,1,1480840,2018-11-30,415.0864921193174,1
61400W67ZU,63,1,1080410,2018-11-03,415.0864921193174,1
82375P15ZD,27,1,641690,2019-05-27,415.0864921193174,1
70801T48TE,36,1,1362882,2018-08-03,415.0864921193174,1
00088M33AI,39,1,1419713,2017-08-16,415.0864921193174,1
78864J22HP,48,1,1655340,2019-05-29,415.0864921193174,1
43626Y98GJ,25,0,1058976,2018-06-16,415.0864921193174,1
06553U26TM,38,1,1670407,2018-09-13,415.0864921193174,1
03376W69YU,40,1,912002,2018-11-10,415.0864921193174,1
66507B84KF,48,1,906829,2019-02-10,415.0864921193174,1
43256Z11OZ,48,0,1055295,2019-05-17,415.0864921193174,1
96968D57RD,25,0,929805,2018-04-23,415.0864921193174,1
60084G43EF,49,0,1581574,2019-03-26,415.0864921193174,1
09061B26HX,62,0,551942,2018-03-09,415.0864921193174,1
10244E47GH,63,0,621051,2019-06-22,415.0864921193174,1
57628P71RM,55,0,809970,2019-06-06,415.0864921193174,1
85980H09CE,52,0,756305,2019-05-02,415.0864921193174,1
41981V10MS,28,0,1134848,2018-06-10,415.0864921193174,1
30325A71YL,55,1,1601955,2019-04-23,415.0864921193174,1
53708N91DW,48,0,1461854,2018-08-21,415.0864921193174,1
52782L53XK,64,0,1928642,2017-11-13,415.0864921193174,1
07007H27HB,32,1,1477350,2018-05-28,415.0864921193174,1
11175I68YS,61,0,990924,2016-12-28,415.0864921193174,1
42756J83JN,54,1,596169,2019-05-29,415.0864921193174,1
88512N09AC,27,1,1222079,2018-04-03,415.0864921193174,1
41837F14EL,37,0,1583094,2019-05-29,415.0864921193174,1
36001S49RG,28,0,1016619,2018-02-22,415.0864921193174,1
85030G31QF,41,1,1626688,2018-05-20,415.0864921193174,1
25299L52EJ,49,1,1156272,2019-06-08,415.0864921193174,1
60649Z01FE,46,1,1423582,2018-04-17,415.0864921193174,1
91370Q34UQ,37,1,1714231,2017-05-03,415.0864921193174,1
94024V45HM,47,0,821734,2017-03-07,415.0864921193174,1
37714Z04NM,31,0,563709,2019-06-04,415.0864921193174,1
30444R00GG,37,1,810414,2016-12-20,415.0864921193174,1
35346S74AQ,64,1,1270900,2018-06-26,415.0864921193174,1
11305D53MA,33,0,1038438,2019-02-01,415.0864921193174,1
90565I16DB,40,0,807465,2018-12-11,415.0864921193174,1
89732I60IM,26,0,793777,2018-06-20,415.0864921193174,1
08929Y04FS,35,0,1180651,2018-10-23,415.0864921193174,1
60559S17PF,63,1,717113,2018-09-15,415.0864921193174,1
92585Y68NF,49,1,1379507,2016-09-28,415.0864921193174,1
65863B79LM,31,1,612854,2018-12-17,415.0864921193174,1
95697Z40CW,58,1,1286019,2018-02-26,415.0864921193174,1
90681O21OT,34,1,1220561,2018-05-25,415.0864921193174,1
48361V85ED,65,0,1831906,2019-01-16,415.0864921193174,1
46294N49VS,48,1,1142099,2016-12-02,415.0864921193174,1
38035F23RD,37,0,1393940,2018-12-10,415.0864921193174,1
54513L99FX,32,0,973635,2019-06-04,415.0864921193174,1
51909Q52VX,45,1,1873404,2018-06-24,415.0864921193174,1
11533F31YZ,62,1,1985437,2018-11-24,415.0864921193174,1
93573R85HO,54,1,1509565,2018-08-10,415.0864921193174,1
21688M02WL,57,0,845151,2019-05-07,415.0864921193174,1
47975R00GS,29,0,1087478,2018-06-11,415.0864921193174,1
46021P89HT,37,1,1641961,2018-07-30,415.0864921193174,1
88605T60RI,36,1,1783396,2018-10-19,415.0864921193174,1
19749M55TU,51,1,363217,2017-07-16,415.0864921193174,1
17959G33MW,65,1,1074142,2018-11-23,415.0864921193174,1
27249V70HS,55,1,1989812,2019-05-29,415.0864921193174,1
68708W28YE,53,0,1125652,2018-03-16,415.0864921193174,1
90406R51ND,64,0,1812810,2019-02-04,415.0864921193174,1
26703J59NF,61,1,558097,2018-10-25,415.0864921193174,1
26298O05HI,38,0,1298104,2019-06-27,415.0864921193174,1
96629X85SZ,56,1,1515030,2017-09-12,415.0864921193174,1
71535U31NA,53,0,1292718,2017-01-29,415.0864921193174,1
69649V61EG,38,1,1670525,2018-07-01,415.0864921193174,1
15311L34KA,47,0,1207535,2019-02-18,415.0864921193174,1
76427P92PZ,55,1,368811,2017-10-21,415.0864921193174,1
08360X86YP,27,0,961546,2016-10-08,415.0864921193174,1
25488X10OL,59,0,738137,2019-03-27,415.0864921193174,1
51292P67XV,50,1,1429511,2019-01-10,415.0864921193174,1
72708B09II,57,0,1267644,2017-11-12,415.0864921193174,1
